8t5GdcU1IgzaT57YCf7CcA,1.8091795754446356
D2Xe6lClUyo88cZEbbH5Nw,1.8091795754446356
eYllAXueOMTnzikrRYepJQ,1.8091795754446356
QxtvTC-i4kX1raUXCuaxbg,1.8091795754446356
QuytwC8LramTP7QJ-SxFsA,1.8091795754446356
qdFDQXLgADqmWKEdlojM9Q,2.0
tH0wF3EPPgAY14lnmK1_Sg,1.0
sRw3ywWIAMqJX92twQehXA,1.0
bV_xC1dzOhN_y4YEd4h02g,2.0
dk7WD3GtJ0W18ryiabDKmw,2.0
gmiNx6RjVBnjoWZy8YlAyQ,1.8091795754446356
Ia12Kdlxp1rlFKc51pR_PQ,1.8091795754446356
00pwymtWXSLeVgF9LMwq8Q,1.8091795754446356
cdnIzWuIToHpi4-ExZpd4g,1.8091795754446356
KUxWPlt3Y_rq4ncjzFenLA,1.8091795754446356
Crm_03CwnI8Gqz98CxT4TA,1.0
pspVzKkisifVYdpynJz5jg,1.8091795754446356
Ku3ATIQunBSCP6_j6yOKFA,2.0
1V7IrugU7E7jSg-E8COE0A,2.0
QvsNq6x0kQN0cK7emBpAJQ,1.8091795754446356
DIxgItsSI9QwX9H8lVptYg,1.0
tvQ6D_bcId7jfSz_8x_MgQ,1.8091795754446356
ZbB_yG9cEda5_n3Q0zQL7Q,2.0
7AvcNzA1DNnKZ3IdDxkbqQ,2.0
fl-K_oLD_I5J6h-gLL7FkQ,1.0
9t3P70MYhBKYqbGfcYbC8w,1.8091795754446356
nUAWmCpRPTic1k1lGSWKdQ,1.8091795754446356
kPkdLzm-WSm6t7ZMji47BA,1.8091795754446356
PWGIAIXAoh91nayfIOQMTQ,1.0
0VzICXStfUAG3QCEgLPeAA,1.0
B2UL0K675UP8KGiSYVi4GA,2.0
pW5PgyIuL8932znvVOekPg,1.8091795754446356
3OE9ybXUayHE56_jasbphA,1.8091795754446356
8CgqRGtuqM0nxt8-dEnnmQ,1.8091795754446356
M2a6cwlwMtRx4W4JpbM1kg,3.0
V14QSBa-pIGQve52RuXJlA,2.0
BO43ZDyJoEue7g7oECfVcg,1.8091795754446356
MqP6qTuc1BVxmx4Nom-Dqw,1.8091795754446356
U1_89WxlRg9DjhCDyF368A,2.0
6ANVuBMmpkXpFd5Hzkn4_Q,2.0
sYvbHsddj504qdSFL2Fw9A,1.8091795754446356
Zho8ZhtK5JHMlvZQ535TKg,2.0
E-5RXu-p98Yt1qKzxeGzAg,1.8091795754446356
pia3ZsRKw0A9O2puJFGXrQ,1.8091795754446356
K_NxglvMOK6LeqvHGm0kcA,2.0
Y9DPekDdTsfS894dLLWe8w,1.8091795754446356
44TWxAa8O4RL3cFH5WbZ3Q,1.8091795754446356
R5iR3r96_xbjcl029WxpGQ,1.8091795754446356
fWzdJHEs5ifLsXxKHB5jgA,1.8091795754446356
KH9jRi01zb4--E_I9SPg6w,1.0
gjzQoi1AkRxYRl8-dFGGPQ,2.0
MQp8oh7GOIkVdqFqQxEoYw,1.8091795754446356
7B_UwgkH3U3Me9Wvg3ZPxg,1.8091795754446356
lKVlHpnTpGFPwO1UdruM5w,1.8091795754446356
Q6qI_1C0q2E-GQCl47mFUQ,1.0
SERtfNN6HhaMcV28qnTBAQ,2.0
j_PL_u4SWW1LoEd2dCu0Iw,2.0
1p7PF2WSnR9P_NHkcslp9A,2.0
wqwkRiZ4nkygUy2dhRaQnQ,1.0
1NZNZHnGE4-FLZmU6xp3oQ,1.0
Fyuotg1ShiQZLtV5Dmjakg,2.0
uf3kBP8HNgBL3kMu6IIJ7g,1.8091795754446356
dEAk-gE-5Q95a7p91gNn8A,2.0
hD03alkIFsIyoN2rszpeOw,2.0
KWLm_h-XmdoT3h-o2bSD2w,1.0
Ta7Dx-9tPivoIlXHb1aFwQ,1.8091795754446356
tt7SU4p6YjcvCZGahIUVFA,1.8091795754446356
Cr066pnTj0ioEMZRTHgMOw,2.0
WSG7tDW8Go6fRBTopPfShA,1.8091795754446356
0BVHJrRS6Cz4Z66bASb4kw,2.0
0VR7qNhOKCPI0W__-NccEg,1.8091795754446356
zJtw9HxZNZSEGcI6ees5fw,2.0
DYPURlmGYXzutAURa2q5JQ,1.8091795754446356
6ER9ErfNrS-Banh8E2QpBw,1.8091795754446356
TzpqNdtAZHXuIKf2xS0o2A,1.0
URw54F4_FuxU8MR8T_bxpg,1.8091795754446356
qSwzJb2mmi_KbHdZDfiB-w,1.8091795754446356
21OKzzW5jPsdhAa9tt19Cw,1.8091795754446356
coseN11tmeRwKzADiYQMqw,1.8091795754446356
AUmODvVd42OBJavi8FOJjw,1.8091795754446356
qcTCKAJEG7hideQ56I-vAg,1.8091795754446356
HROXzPpFobZpYt5IoExgsw,1.8091795754446356
i7HQ3FyCbei_4lPkA20PzA,1.8091795754446356
DR28nCQgyc4HUFFU3elaQw,1.8091795754446356
ql2ym_7Y5UvjYip2WeIg1A,1.8091795754446356
5A7Bd7UB5rBS3_HkiIy-8g,1.8091795754446356
yfhdp42ZkHjk6dcfL3jeaQ,2.0
1-YLDPAhVKxxLOJ3nT4IOw,1.8091795754446356
UXUMRPkaW22aNV5C7e4Uvw,1.8091795754446356
-n1g9MdeG46v1-gzZ4ldvQ,1.0
9R2UXiCt1DgV8Yhm3WX2KA,1.0
uX0qfWBvCbXHFIAsMYjmXg,1.0
9PliBKLrTGttISgMwD5NDw,1.8091795754446356
9lVruzAjnLQ7cFBvJrqMDA,1.8091795754446356
_K2_Yf_ltfhuJ2JGCOs85g,2.0
wCdzhbJih9fs7r0ojJf8cg,1.0
_ng1XrWNbJZgAsqZlyb7cg,1.0
uiEKYwYiUT2CsIT5g5yuDQ,1.0
uL-QZ04nkgFWfw4-Z37pGA,2.0
z8szgTdn6rATVe1qzH5ANA,1.8091795754446356
RR5tDZ-uXMUp69empqdOAg,1.8091795754446356
o4MPOtwIGXuKJobLt7Ttmg,1.8091795754446356
DN8ophpJ1EgI4BAu6TqCPA,1.0
tulZ4luCyjerfp8dWNBNJg,1.8091795754446356
uCkcwxY8AUiPQxRl8bjo6A,1.8091795754446356
j-RIHF7dvd_bcCza3eBe8w,2.0
bxQUVVI8LR5RmyTYYJq07A,1.0
gdg2vnLhZDkvzGIc2NKj2w,1.8091795754446356
i4l5A-oFNVtPNK-NIMcqiQ,1.8091795754446356
D9EuS66Ta35RWOqKC0mRPg,1.0
xArgWa2kWyZjCbHtQ3Zd8g,1.0
am--Yda5jenPxDAisoT3-Q,1.8091795754446356
Ko6Mm93G30Du_20qXN5Ujg,2.0
r2vAwakuF7qXNtQDuMEFpA,1.0
o8SwjAetSS2Ch3D37O7qsA,1.8091795754446356
uhrLcUvavzApO8KzdJhg0A,1.8091795754446356
KVPGEIZb0i5EBYOrlMOziQ,1.8091795754446356
3Q6azTn4Xz8g2m2OJTQG8Q,1.8091795754446356
b7w3uZZSa24htk58ZtfFiA,2.0
XarMlmD4QuRgGdoYoKRRSQ,1.0
A1rAkFxGdQyMxOeaXdVmwQ,1.8091795754446356
-MwAxDEDeWxN2Mj9U0Rzww,1.8091795754446356
4eO86WWyUBbsoCro6NrXEQ,1.8091795754446356
OFxpj3rAMkhu92R-75Ppkw,1.8091795754446356
Tq032toLj_WQY3e7P3aQ8A,2.0
JrTBWai2-Cu8FPJhDJiiLw,1.0
ezHbVQA5FTsaSWZUm5X8eA,2.0
hZfs4Y_CRlXeQpst1aaE9w,3.0
R_gokEMa3jKjZTOdTCl0ow,1.8091795754446356
PIXl4WvAqjl2w9Lj81zXvQ,2.0
nC88cvlUf-KWBlM_tLRCYA,1.8091795754446356
CcexolMVOv-VFzOGaIDG7A,1.8091795754446356
3-bDA9n3b0QDZ3QcQ0i04g,1.8091795754446356
E0vt4bpkuR7vGloNH6ygYg,1.8091795754446356
sVeSK69iNUUsMU6tpXzl6Q,2.0
bj1e5ilwMNqaWX0R6F9apg,2.0
Omfn9De37uTGYT2kxoa8_A,1.8091795754446356
eRjcli4nDHRwhByViUz9Ow,2.0
RC24XhaFXlntFlYrYmn_Zg,2.0
XK9xdcr5bqFb6lbAuPUnlA,1.8091795754446356
ALs7YhIgVNkF_40aofFqCw,1.8091795754446356
RoNx0E0jZMjAhIR3ZdEiGA,1.8091795754446356
jA6fLtwQpiHzJCdsswFgfg,2.0
UvcH52d-FQ3waD5Z0LmFCQ,2.0
7OMD7uqSg6jD7iA1ZgG2Ag,1.8091795754446356
owxcYAUca_6K6BAUX4V48w,2.0
IjdnFy6mGQeylVGP3qa6dA,1.8091795754446356
MzcNML-L1DQxX0YhxyPIfQ,1.8091795754446356
xvBFH7Yr1PxQkBOxcX3ATg,1.8091795754446356
aviDjlixlwW2FnK8V1dEnQ,2.0
IkNK-2O-WpF_K98AUDVPSA,3.0
MG_HTNpqqSHYOzSvCjK-nA,1.8091795754446356
xiAiahsdBfTxYCFfvZmMfQ,2.0
b2Nq4jUtgC0CECw9ww0YBw,1.8091795754446356
8w2Mzdz-JKy3qOpndK1Wqw,1.0
EjzMHfwqAmj7BgdzQjquRQ,2.0
N6X-k5fDF4MdGhglvnRqlA,1.8091795754446356
7bxXFEbx1vDe0S9x6M7l-Q,1.0
SQLbMw1Zd0-UYXNslaWy7w,2.0
Widwt7qBK0iZwsjdn6ACoQ,1.0
MG0S1VL45OCbqgAsAUmX_A,1.8091795754446356
zR8b7DBPEeZ0Py4TV3YvVA,2.0
kJv66GVa8vizVh2Hic086g,4.0
i4qev_z-N2vrHPVbYATtLA,1.0
k7MALgHTH3A2exsjOM8fpQ,2.0
eu--Mxdo4vvQpoKTy1CbUQ,1.8091795754446356
crZggfalH_eP3AbWNLHaag,2.0
68jn0s0snbO5dhasLaVvDw,2.0
L7gbvxWO9rKvD8WocMAs_g,1.8091795754446356
Vzax98BCkEM1uYibYCzqPQ,2.0
hyX26tHOcOl1-h5paePNTg,1.8091795754446356
aDaIwgc8Cb2WfahcWThcxA,2.0
HuOL2uj4bg3Oqu5T52OdvQ,2.0
AcRqSZIaehtjSQJSqZZytA,2.0
Hza9Lq1vqA4yTElotZVTDA,1.0
wK8XNb8swzQJrru35cVJow,1.0
Z0YOHYA6YtW131xULbnMzQ,1.0
2jqKQVbsguECCuo0o7zDLQ,1.8091795754446356
CosTegbw5hOVQIWRTqGNDg,2.0
eY8vrl5cqosSP2BsaPA4sA,1.8091795754446356
DNiL3RiD-mr29lx3Js3eBA,1.0
4oUBoG5Ui48wUSvy2rS4VQ,2.0
310Eyru1zsZ9K7BA-bgPQw,2.0
g_uWTg_4MEv7jjMC1K8MFg,1.8091795754446356
wZBJQzo1lSyNUqy-mI4XhA,1.8091795754446356
